title,url
"2002 Economic Census, ECON02, Disc 1C",https://doi.org/10.15139/S3/12157
Roper Commercial # 126: Speculation,https://doi.org/10.3886/ICPSR24621.v1
"Canadian Gallup Poll, April, 1966, #318",https://doi.org/10.3886/ICPSR01322.v1
Oil Price Volatility and U.S. Macroeconomic Activity,https://doi.org/10.3886/ICPSR09567.v1
"Current Population Survey, January 1990:  Displaced Workers",https://doi.org/10.3886/ICPSR06033.v1
"Current Population Survey, January 1992:  Displaced Workers",https://doi.org/10.3886/ICPSR06663.v1
"Current Population Survey, February 1994:  Displaced Workers",https://doi.org/10.3886/ICPSR08978.v1
"Current Population Survey, January 1986:  Displaced Workers",https://doi.org/10.3886/ICPSR09469.v1
"Reliability of Organizational Measures, 1988: Survey of Minneapolis-St. Paul Metropolitan Area Organizations",https://doi.org/10.3886/ICPSR09285.v1
"Current Population Survey, January 1988:  Displaced Workers",https://doi.org/10.3886/ICPSR09612.v1
"ABC News Supreme Court Nomination Poll, July 1991",https://doi.org/10.3886/ICPSR06879.v1
"Korean General Social Survey (KGSS), 2003",https://doi.org/10.3886/ICPSR34655.v1
"Survey of Consumer Attitudes and Behavior, August 1996",https://doi.org/10.3886/ICPSR02408.v1
"Current Population Survey, February 1997: Contingent Work Supplement",https://doi.org/10.3886/ICPSR03185.v1
"Local Health Department Infrastructure Study, 1999-2000:  [United States]",https://doi.org/10.3886/ICPSR00027.v1
"Annual Time Series Statistics for the United States, 1929-1968",https://doi.org/10.3886/ICPSR02948.v1
"Survey of Consumer Attitudes and Behavior, August 1996",https://doi.org/10.3886/ICPSR07482.v1
"Survey of Consumer Attitudes and Behavior, Fall 1975",https://doi.org/10.3886/ICPSR07475.v1
"Survey of Consumer Attitudes and Behavior, Spring 1973",https://doi.org/10.3886/ICPSR07477.v2
"Survey of Consumer Attitudes and Behavior, Winter 1974",https://doi.org/10.3886/ICPSR34663.v2
"Police Corruption in Thirty Agencies in the United States, 1997",https://doi.org/10.3886/ICPSR02629.v1
Survey of Income and Program Participation (SIPP) 2001 Panel,https://doi.org/10.3886/ICPSR03894.v2
[ISSP96]² International Social Survey Programme (ISSP) : Role of Government III,https://hdl.handle.net/1902.29/D-30999
USA Today Poll # 1388,https://doi.org/10.15139/S3/12279
Time Soundings # 8184,https://doi.org/10.3886/ICPSR07704.v1
"Survey of Consumer Finances, 1965",https://doi.org/10.3886/ICPSR07445.v2
Survey of Tax Practitioners and Advisors,https://doi.org/10.3886/ICPSR08690.v2
"Canadian Gallup Poll, July 1985, #499_2",https://doi.org/10.3886/ICPSR34944.v1
"Canadian Gallup Poll, August 1976, #391",https://doi.org/10.3886/ICPSR02512.v1
Correspondence Control System Files,https://doi.org/10.3886/ICPSR02703.v1
"New York Times Survey, December 1985",https://doi.org/10.3886/ICPSR04688.v1
"Survey of Consumer Attitudes and Behavior, September 1996",https://doi.org/10.3886/ICPSR02500.v1
"Canadian Gallup Poll, January 1987, #517_1",https://doi.org/10.3886/ICPSR02949.v1
"ABC News Discovery Space Poll, July 1997",https://doi.org/10.3886/ICPSR35181.v1
"Survey of Consumer Attitudes and Behavior, September 1996",https://doi.org/10.3886/ICPSR35227.v1
"Survey of Consumer Attitudes and Behavior, October 1998",https://doi.org/10.3886/ICPSR07478.v1
"Survey of Consumer Attitudes and Behavior, July 1999",https://doi.org/10.3886/ICPSR35179.v1
"Survey of Consumer Attitudes and Behavior, Summer 1974",https://doi.org/10.3886/ICPSR34536.v2
"Survey of Consumer Attitudes and Behavior, August 1998",https://doi.org/10.3886/ICPSR34535.v1
"Survey of Consumer Attitudes and Behavior, July 2002",https://doi.org/10.3886/ICPSR34531.v1
"Survey of Consumer Attitudes and Behavior, September 2000",https://doi.org/10.3886/ICPSR35275.v1
"Survey of Consumers Attitudes and Behavior, August 1999",https://doi.org/10.3886/ICPSR35228.v1
"Survey of Consumer Attitudes and Behavior, December 1999",https://doi.org/10.3886/ICPSR35232.v2
"Survey of Consumer Attitudes and Behavior, December 2012",https://doi.org/10.3886/ICPSR35464.v1
"Survey of Consumer Attitudes and Behavior, April 1998",https://doi.org/10.3886/ICPSR35175.v1
"Survey of Consumer Attitudes and Behavior, September 2002",https://doi.org/10.3886/ICPSR34533.v1
"Consumer Expenditure Survey, 1985:  Diary Survey",https://doi.org/10.3886/ICPSR08905.v1
"Survey of Consumer Attitudes and Behavior, May 2002",https://doi.org/10.3886/ICPSR34529.v1
"Survey of Consumer Attitudes and Behavior, November 2000",https://doi.org/10.3886/ICPSR35277.v1
"Survey of Consumer Attitudes and Behavior, June 2000",https://doi.org/10.3886/ICPSR35272.v1
"Survey of Consumer Attitudes and Behavior, November 1999",https://doi.org/10.3886/ICPSR35231.v1
"Survey of Consumer Attitudes and Behavior, June 1998",https://doi.org/10.3886/ICPSR35177.v1
"Survey of Consumer Attitudes and Behavior, May 2000",https://doi.org/10.3886/ICPSR35271.v1
"Consumer Expenditure Survey, 1986:  Diary Survey",https://doi.org/10.3886/ICPSR09114.v1
USA Today/NSF/Gallup Poll # 1998-9812047: Y2K Millennium Bug,https://hdl.handle.net/1902.29/H-924010
"Harris 1992 Equifax Consumer Privacy Survey, study no. 924010",https://hdl.handle.net/1902.29/D-16109
Gallup Poll # 1937-0064: Finances/General Motors Strike/Spanish Civil War,https://doi.org/10.15139/S3/4YMODT
Household's incomes 1975 - Taxation file,https://hdl.handle.net/1902.29/H-15085
Household's incomes 1975 - Individuals' file,https://hdl.handle.net/1902.29/CD-0104
Household's incomes 1975 - Households' file,https://hdl.handle.net/1902.29/CD-0105
Household's incomes 1975 - Base file,https://hdl.handle.net/1902.29/CD-0103
Harris Generation 2001 World Trade Center Survey study no. J15085,https://hdl.handle.net/1902.29/CD-11003
"Multiple Cause of Death File, 1987",https://doi.org/10.3886/ICPSR01237.v1
"ABC News Two Clintons Poll, August 1998",https://doi.org/10.3886/ICPSR02635.v1
"Current Population Survey, February 1998: Displaced Workers and Employee Tenure",https://doi.org/10.3886/ICPSR02574.v1
"Survey of Consumer Attitudes and Behavior, March 1997",https://doi.org/10.3886/ICPSR04386.v1
"Survey of Consumer Attitudes and Behavior, January 1997",https://doi.org/10.3886/ICPSR04384.v1
"Survey of Consumer Attitudes and Behavior, December 1997",https://doi.org/10.3886/ICPSR04395.v1
"Survey of Consumer Attitudes and Behavior, May 1997",https://doi.org/10.3886/ICPSR04388.v1
"Survey of Consumer Attitudes and Behavior, April 1997",https://doi.org/10.3886/ICPSR04387.v1
"Survey of Consumer Attitudes and Behavior, February 1997",https://doi.org/10.3886/ICPSR04385.v1
"Survey of Consumer Attitudes and Behavior, November 1996",https://doi.org/10.3886/ICPSR04393.v1
"Survey of Consumer Attitudes and Behavior, November 1997",https://doi.org/10.3886/ICPSR04394.v1
"Survey of Consumer Attitudes and Behavior, Fall 1965",https://doi.org/10.3886/ICPSR03621.v1
"Survey of Consumer Attitudes and Behavior, August 1997",https://doi.org/10.3886/ICPSR04391.v1
"Survey of Consumer Attitudes and Behavior, June 1997",https://doi.org/10.3886/ICPSR04389.v1
"Survey of Consumer Attitudes and Behavior, July 1997",https://doi.org/10.3886/ICPSR04390.v1
"Survey of Consumer Attitudes and Behavior, September 1997",https://doi.org/10.3886/ICPSR04392.v1
"Survey of Consumer Attitudes and Behavior, October 2003",https://doi.org/10.3886/ICPSR32451.v1
"ABC News/Washington Post Poll, August 1993",https://doi.org/10.3886/ICPSR06283.v1
"Survey of Consumer Attitudes and Behavior, May 2003",https://doi.org/10.3886/ICPSR32446.v1
"Survey of Consumer Attitudes and Behavior, August 2003",https://doi.org/10.3886/ICPSR32449.v1
"Survey of Consumer Attitudes and Behavior, November 2003",https://doi.org/10.3886/ICPSR32452.v1
"Survey of Consumer Attitudes and Behavior, September 2003",https://doi.org/10.3886/ICPSR32450.v1
"Survey of Consumer Attitudes and Behavior, July 2003",https://doi.org/10.3886/ICPSR32448.v1
"Survey of Consumer Attitudes and Behavior, December 2003",https://doi.org/10.3886/ICPSR32453.v1
"Survey of Consumer Attitudes and Behavior, March 2003",https://doi.org/10.3886/ICPSR32444.v1
"Survey of Consumer Attitudes and Behavior, January 2003",https://doi.org/10.3886/ICPSR32442.v1
"Survey of Consumer Attitudes and Behavior, June 2003",https://doi.org/10.3886/ICPSR32447.v1
"Survey of Consumer Attitudes and Behavior, September 1999",https://doi.org/10.3886/ICPSR35229.v1
"Survey of Consumer Attitudes and Behavior, May 1999",https://doi.org/10.3886/ICPSR35225.v1
"Survey of Consumer Attitudes and Behavior, November 1998",https://doi.org/10.3886/ICPSR35182.v1
"Survey of Consumer Attitudes and Behavior, July 2000",https://doi.org/10.3886/ICPSR35273.v1
"Survey of Consumer Attitudes and Behavior, April 2003",https://doi.org/10.3886/ICPSR32445.v1
"Survey of Consumer Attitudes and Behavior, February 2000",https://doi.org/10.3886/ICPSR35268.v1
"Survey of Consumer Attitudes and Behavior, February 2003",https://doi.org/10.3886/ICPSR32443.v1
"Survey of Consumer Attitudes and Behavior, November 1996",https://doi.org/10.3886/ICPSR02951.v1
"Survey of Consumer Attitudes and Behavior, February 2002",https://doi.org/10.3886/ICPSR34526.v1
"Survey of Consumer Attitudes and Behavior, August 2001",https://doi.org/10.3886/ICPSR35286.v1
"Survey of Consumer Attitudes and Behavior, June 1999",https://doi.org/10.3886/ICPSR35226.v1
"Survey of Consumer Attitudes and Behavior, September 1998",https://doi.org/10.3886/ICPSR35180.v1
"Survey of Consumer Attitudes and Behavior, October 2000",https://doi.org/10.3886/ICPSR35276.v1
"Survey of Consumer Attitudes and Behavior, October 1999",https://doi.org/10.3886/ICPSR35230.v1
"Survey of Consumer Attitudes and Behavior, Summer 1976",https://doi.org/10.3886/ICPSR07545.v1
"Survey of Consumer Attitudes and Behavior, October 2002",https://doi.org/10.3886/ICPSR34534.v1
"Survey of Consumer Attitudes and Behavior, June 2002",https://doi.org/10.3886/ICPSR34530.v1
"Survey of Consumer Attitudes and Behavior, April 1999",https://doi.org/10.3886/ICPSR35224.v1
"Survey of Consumer Attitudes and Behavior, August 2000",https://doi.org/10.3886/ICPSR35274.v1
"Survey of Consumer Attitudes and Behavior, Spring 1961",https://doi.org/10.3886/ICPSR03629.v1
"Survey of Consumer Attitudes and Behavior, March 2001",https://doi.org/10.3886/ICPSR35281.v1
"Survey of Consumer Attitudes and Behavior, June 2001",https://doi.org/10.3886/ICPSR35284.v1
"Survey of Consumer Attitudes and Behavior, December 2000",https://doi.org/10.3886/ICPSR35278.v1
"Survey of Consumer Attitudes and Behavior, January 2012",https://doi.org/10.3886/ICPSR35453.v1
"USA TODAY 1986 Drug Poll, Study no. 9119",https://hdl.handle.net/1902.29/D-16123
"Political and Economic Situation in Lima, Peru",https://hdl.handle.net/1902.29/D-222
USIA Poll # 1997-I97095: Economy/Foreign Investment/Imports/Foreign Aid/State Control-Ownership/Regional Issues/Republic-Region Relations,https://hdl.handle.net/1902.29/CD-11020
The American Soldier in World War II: Postwar Plans--Enlisted men,https://hdl.handle.net/1902.29/CD-10998
"Canadian Gallup Poll, July 1983, #475_1",https://hdl.handle.net/1902.29/CD-10999
Competition among Domestic Air Carriers Files,https://hdl.handle.net/1902.29/CD-11000
"1997 economic census. ECON97S report series, disc 2B.",https://hdl.handle.net/1902.29/H-20229
"Multiple Cause of Death File, 1989, Series 20, No. 1H",https://hdl.handle.net/1902.29/CD-11002
"Multiple Cause of Death File, 1992, Series 20, No. 4H",https://hdl.handle.net/1902.29/CD-11001
Massachusetts Industrial and Research Parks,https://doi.org/10.3886/ICPSR01236.v1
Retail Sweep Programs and Bank Reserves,https://doi.org/10.3886/ICPSR08130.v1
"New Orleans, Louisiana, 1810 (Raster Image)",https://doi.org/10.3886/ICPSR35171.v1
"American Public Opinion and U.S. Foreign Policy, 1982",https://doi.org/10.3886/ICPSR02950.v1
"Survey of Consumer Attitudes and Behavior, January 1998",https://doi.org/10.3886/ICPSR35173.v1
"Survey of Consumer Attitudes and Behavior, October 1996",https://doi.org/10.3886/ICPSR35223.v1
"Survey of Consumer Attitudes and Behavior, February 1998",https://doi.org/10.3886/ICPSR35183.v1
"Survey of Consumer Attitudes and Behavior, March 1998",https://doi.org/10.3886/ICPSR35174.v1
"Survey of Consumer Attitudes and Behavior, January 2000",https://doi.org/10.3886/ICPSR35267.v1
"Survey of Consumer Attitudes and Behavior, August 2002",https://doi.org/10.3886/ICPSR34532.v1
"Survey of Consumer Attitudes and Behavior, March 2002",https://doi.org/10.3886/ICPSR34527.v2
"Survey of Consumer Attitudes and Behavior, July 1998",https://doi.org/10.3886/ICPSR35178.v1
"Survey of Consumer Attitudes and Behavior, April 2002",https://doi.org/10.3886/ICPSR34528.v1
"Survey of Consumer Attitudes and Behavior, November 2004",https://doi.org/10.3886/ICPSR35367.v1
"Survey of Consumer Attitudes and Behavior, April 2000",https://doi.org/10.3886/ICPSR35270.v1
"Survey of Consumer Attitudes and Behavior, January 2002",https://doi.org/10.3886/ICPSR34525.v1
"Survey of Consumer Attitudes and Behavior, March 2000",https://doi.org/10.3886/ICPSR35269.v1
"Survey of Consumer Attitudes and Behavior, June 2012",https://doi.org/10.3886/ICPSR35458.v1
"CBS News/60 Minutes/Vanity Fair National Poll, February #2, 2012",https://doi.org/10.3886/ICPSR34577.v1
"Survey of Consumer Attitudes and Behavior, February 2004",https://doi.org/10.3886/ICPSR35358.v2
"Survey of Consumer Attitudes and Behavior, Fall 1973",https://doi.org/10.3886/ICPSR07525.v2
"Survey of Consumer Attitudes and Behavior, April 2012",https://doi.org/10.3886/ICPSR35456.v1
"Survey of Consumer Attitudes and Behavior, December 2004",https://doi.org/10.3886/ICPSR35368.v1
"Survey of Consumer Attitudes and Behavior, September 2004",https://doi.org/10.3886/ICPSR35365.v1
"Voice of the People End of Year Survey, 2012",https://doi.org/10.3886/ICPSR35201.v2
"National Health Interview Survey, 1994: Family Resources Income and Assets Supplement",https://doi.org/10.3886/ICPSR02656.v1
"National Health Interview Survey, 1995: Family Resources Income and Assets Supplement",https://doi.org/10.3886/ICPSR02541.v1
"Canadian Election Survey, 2000",https://doi.org/10.3886/ICPSR03969.v1
"Russian Village Household Panel Surveys, 1995-1997",https://doi.org/10.3886/ICPSR02816.v1
"Sofres Opinion, November 1972-II",https://hdl.handle.net/1902.29/H-912046
British Gallup Poll CQ 826,https://doi.org/10.3886/ICPSR06076.v2
"Harris 1991 Equifax Consumer Privacy Survey, study no. 912046",https://doi.org/10.3886/ICPSR06889.v1
Census of Construction Industries Detail Files,https://hdl.handle.net/1902.29/CD-11013
"1997 economic census. ECON97S report series, disc 1A.",https://hdl.handle.net/1902.29/CD-11017
"1997 economic census. ECON97 report series, disc 1E.",https://hdl.handle.net/1902.29/CD-11015
"1997 economic census. ECON97 report series, disc 1C.",https://hdl.handle.net/1902.29/CD-11014
"1997 economic census. ECON97 report series, disc 1B.",https://hdl.handle.net/1902.29/CD-11016
"1997 economic census. ECON97 report series, disc 1D-1 and 1D-2",https://hdl.handle.net/1902.29/CD-11018
"1997 economic census. ECON97 report series, disc 1F.",https://doi.org/10.3886/ICPSR35444.v1
"Survey of Consumer Attitudes and Behavior, April 2011",https://doi.org/10.3886/ICPSR35361.v2
"Census of Agriculture, 2001 [Canada]: Farm Data and Farm Operator Data, Full Release, Historical Tables 14-16",https://doi.org/10.7939/DVN/10585
"Census of Agriculture, 2001 [Canada]: Farm Data and Farm Operator Data, Full Release, Historical Table 41",https://doi.org/10.3886/ICPSR02952.v1
"Census of Agriculture, 2006 [Canada]: Farm Data and Farm Operator Data, Initial Release [Excel files]",https://doi.org/10.3886/ICPSR35221.v1
"Survey of Consumer Attitudes and Behavior, January 1999",https://doi.org/10.3886/ICPSR35222.v1
"Survey of Consumer Attitudes and Behavior, February 1999",https://doi.org/10.3886/ICPSR02636.v2
"ABC News Lewinsky/Starr Poll, September 1998",https://doi.org/10.3886/ICPSR07543.v1
"Survey of Consumer Attitudes and Behavior, Winter 1976",https://doi.org/10.3886/ICPSR35283.v1
"Survey of Consumer Attitudes and Behavior, May 2001",https://doi.org/10.3886/ICPSR35360.v2
"Survey of Consumer Attitudes and Behavior, April 2004",https://doi.org/10.3886/ICPSR35445.v1
"Survey of Consumer Attitudes and Behavior, May 2011",https://doi.org/10.3886/ICPSR35363.v2
"Survey of Consumer Attitudes and Behavior, July 2004",https://doi.org/10.3886/ICPSR35287.v1
"Survey of Consumer Attitudes and Behavior, March 2004",https://doi.org/10.3886/ICPSR35359.v2
"Survey of Consumer Attitudes and Behavior, June 2004",https://doi.org/10.3886/ICPSR35362.v2
"Survey of Consumer Attitudes and Behavior, December 2001",https://doi.org/10.3886/ICPSR35290.v2
"Survey of Consumer Attitudes and Behavior, January 2004",https://doi.org/10.3886/ICPSR35357.v2
"Survey of Consumer Attitudes and Behavior, July 2001",https://doi.org/10.3886/ICPSR35285.v1
"Survey of Consumer Attitudes and Behavior, November 2001",https://doi.org/10.3886/ICPSR35289.v2
"Survey of Consumer Attitudes and Behavior, October 2001",https://doi.org/10.3886/ICPSR35288.v2
"Survey of Consumer Attitudes and Behavior, May 2012",https://doi.org/10.3886/ICPSR35457.v1
"Survey of Consumer Attitudes and Behavior, February 2001",https://doi.org/10.3886/ICPSR35280.v2
"Census of wholesale trade, 1982",https://hdl.handle.net/1902.29/C-120
"Canadian Election Survey, 1997",https://doi.org/10.3886/ICPSR02593.v3
Gallup Poll # 1952-0509: Politics/The Bible,https://doi.org/10.3886/ICPSR08116.v1
"CBS News Monthly Poll #2, September 1997",https://doi.org/10.3886/ICPSR02308.v2
"ABC News/Washington Post Poll, March 2001",https://doi.org/10.3886/ICPSR03188.v1
"Euro-barometer 39.A:  Health and Safety Issues, March-June 1993",https://doi.org/10.3886/ICPSR06194.v2
"Survey of Consumer Attitudes and Behavior, March 2012",https://doi.org/10.3886/ICPSR35455.v1
"Survey of Consumer Attitudes and Behavior, Spring 1976",https://doi.org/10.3886/ICPSR07544.v2
"CBS News Monthly Poll #2, April 2006",https://doi.org/10.3886/ICPSR04615.v1
"ABC News Media Poll, January 1997",https://doi.org/10.3886/ICPSR02171.v3
"Current Population Survey, October 2006: School Enrollment Supplement",https://doi.org/10.3886/ICPSR21320.v2
"CBS News/New York Times Monthly Poll #1, May 2003",https://doi.org/10.3886/ICPSR03825.v3
CBS News Poll: Government/Taxes/Federal Budget/Enron/Terrorism,https://doi.org/10.15139/S3/HMQSX3
Gallup Poll # 1944-0322: Employment/Presidential Election/Movies,https://doi.org/10.3886/ICPSR35364.v2
"Survey of Consumer Attitudes and Behavior, August 2004",https://doi.org/10.3886/ICPSR07451.v2
Gallup Poll # 1945-0340: Scrap Paper Drives/World War II/Cancer/Politics,https://doi.org/10.3886/ICPSR07449.v2
Public Agenda Foundation Poll: Public Libraries in the 21st Century,https://doi.org/10.3886/ICPSR07450.v1
CBS News/New York Times Poll:  Pre-Debate #1,https://doi.org/10.3886/ICPSR08712.v1
Census of Service Industries Detail Files,https://doi.org/10.3886/ICPSR07448.v2
Vietnam Experience Study Files,https://doi.org/10.3886/ICPSR34475.v1
"Environics International Environmental Monitor, 1998",https://doi.org/10.34725/DVN/26794
"CBS News/New York Times Pre Vice-Presidential Debate Poll, October 1988",https://doi.org/10.3886/ICPSR09148.v2
"American Public Opinion and U.S. Foreign Policy, 1975",https://doi.org/10.3886/ICPSR05808.v1
"Census of Agriculture, 2001 [Canada]: Farm Data and Farm Operator Data, Full Release  [B2020 files]",https://doi.org/10.3886/ICPSR08942.v2
Occupational Measures from the Dictionary of Occupational Titles for 1980 Census Detailed Occupations,https://doi.org/10.3886/ICPSR02497.v1
"ABC News New York City Rent Control Poll, June 1997",https://doi.org/10.3886/ICPSR08709.v1
"United States Fiscal Austerity and Urban Innovation Project, 1983-1984",https://doi.org/10.3886/ICPSR06968.v1
"Environment, 2000, Norwegian part of ISSP",https://doi.org/10.3886/ICPSR08628.v1
"Eurobarometer 76.2: Employment and Social Policy, Job Security, and Active Aging, September-November 2011",https://doi.org/10.3886/ICPSR34567.v1
"Current Population Survey, October 2008: School Enrollment Supplement",https://doi.org/10.3886/ICPSR29643.v2
"Canadian Gallup Poll, May 1970, #341",https://doi.org/10.3886/ICPSR02874.v2
Survey of Income and Program Participation (SIPP) 1996 Panel,https://doi.org/10.3886/ICPSR02625.v1
Survey of Income and Program Participation (SIPP) 2004 Panel,https://doi.org/10.3886/ICPSR04517.v1
"Weapons, Application, and Importation Tracking System (WAITS) Files",https://hdl.handle.net/1902.29/D-278
"Quality of Canadian Life:  Social Change in Canada, 1977",https://doi.org/10.3886/ICPSR07879.v1
"The Star Tribune/WCCO-TV Minnesota Poll # 1993-FEB2: Clinton, Carlson and Taxes",https://doi.org/10.3886/ICPSR07446.v2
Gallup Poll # 1944-0318: Gardening/1944 Presidential Election/Montgomery Ward Plants in Chicago/War,https://doi.org/10.3886/ICPSR07447.v2
"Survey of Consumer Finances, 1966",https://hdl.handle.net/1902.29/CD-0024
"Survey of Consumer Finances, 1967",https://hdl.handle.net/1902.29/CD-0011
Gallup Poll # 1938-0123: Healthcare/Radio/President Roosevelt/Churches,https://hdl.handle.net/1902.29/C-10
"Boston, Massachusetts, 1880 (Raster Image)",https://hdl.handle.net/1902.29/CD-0038
USA Counties 1998,https://doi.org/10.3886/ICPSR02650.v1
"Social Networks and Television Manager Turnover, 1997: [United States]",https://doi.org/10.3886/ICPSR03594.v1
"Berkshire County, Massachusetts, 1858 (Raster Image)",https://doi.org/10.3886/ICPSR07324.v2
"Barnstable, Dukes, and Nantucket counties, Massachusetts, 1858 (Raster Image)",https://doi.org/10.3886/ICPSR31541.v1
"Current Population Survey, October 2009: School Enrollment and Internet Use Supplement",https://doi.org/10.3886/ICPSR29650.v2
"Current Population Survey, October 2007: School Enrollment and Internet Use Supplement",https://doi.org/10.3886/ICPSR24401.v2
"ABC News/Stanford University/Time Magazine Environment Poll #1, March 2006",https://doi.org/10.3886/ICPSR04658.v1
"1992 Economic Census, Report Series, Disk 1J",https://hdl.handle.net/1902.29/CD-0053
"PIPA/Knowledge Networks Poll: Americans on Globalization, Trade, and Farm Subsidies",https://doi.org/10.3886/ICPSR21181.v1
"Northwest Area Foundation Horizons Social Indicators Survey, 2004-2005",https://doi.org/10.3886/ICPSR02479.v1
Public Opinion Survey,https://hdl.handle.net/1902.29/H-871009
"USIA Poll # 1999-I99021: Brazil's Society, Economy and Environment",https://doi.org/10.3886/ICPSR06908.v3
Gallup News Service Poll: 2004 Presidential Election/Prescription Drugs/JFK/Terrorism/Religion,https://doi.org/10.3886/ICPSR09141
International Social Survey Programme 2003 [Canada]: National Identity II,https://doi.org/10.3886/ICPSR02549.v3
"Middlesex County, Massachusetts, 1856 (Raster Image)",https://doi.org/10.3886/ICPSR06816.v1
"Robert Wood Johnson Foundation Employer Health Insurance Survey, 1993",https://doi.org/10.3886/ICPSR34908.v1
"Survey of Consumer Attitudes and Behavior, Spring 1975",https://doi.org/10.3886/ICPSR07480.v1
"Survey of Consumer Attitudes and Behavior, Spring 1974",https://doi.org/10.3886/ICPSR07523.v2
"Afrobarometer Round 4: The Quality of Democracy and Governance in Zambia, 2009",https://doi.org/10.3886/ICPSR34014.v1
"Survey of Program Dynamics (SPD) Third Longitudinal File: Data Years 1992, 1993, 1994, 1996, 1997, 1998, 1999, 2000, and 2001",https://doi.org/10.3886/ICPSR04470.v1
The Minnesota Poll # 212,https://doi.org/10.15139/S3/IJTQ04
"General Electric Quarterly Survey 73-03, Versions I & II, Prof. & Manag., I & II, College Student",https://doi.org/10.3886/ICPSR07786.v1
Gallup Poll # 1945-0343: Aftermath of War/Employment,https://doi.org/10.15139/S3/NKZESW
Gallup Poll # 1945-0354: Atomic Bomb/Employment/War,https://doi.org/10.15139/S3/ISXC2H
Gallup Poll # 1942-0258: Politics/Automobiles/Employment,https://hdl.handle.net/1902.29/CD-0052
Gallup Poll # 1945-0356: Minimum Wage/Unions/Japan,https://doi.org/10.34725/DVN/25350
"State Foodborne Illness Reporting Laws, 2011-2013",https://doi.org/10.3886/ICPSR34935.v1
"Replication data for:  Developing indicators of economic value and biodiversity loss for rubber plantations in Xishuangbanna, southwest China: A case study from Menglun township.",https://doi.org/10.34725/DVN/25130
"Omnibus Study, Spring 1973",https://doi.org/10.3886/ICPSR07453.v1
"Employment and Ozone Data for Industries in Urban Counties in the United States, 1977-1990",https://doi.org/10.3886/ICPSR06639.v1
"Consumer Expenditure Survey, 1988:  Diary Survey",https://doi.org/10.3886/ICPSR09570.v1
"Survey of Consumer Attitudes and Behavior, Summer 1975",https://doi.org/10.3886/ICPSR07481.v1
"Survey of Consumer Attitudes and Behavior, Fall 1974",https://doi.org/10.3886/ICPSR07524.v1
"Survey of Program Dynamics (SPD) First Longitudinal File:  Data Years 1992, 1993, 1994, 1996, and 1997",https://doi.org/10.3886/ICPSR03315.v1
"Survey of Consumer Attitudes and Behavior, Winter 1975",https://doi.org/10.3886/ICPSR07479.v1
"Eurobarometer 44.2:  Working Conditions in the European Union, November 1995-January 1996",https://doi.org/10.3886/ICPSR06722.v1
"Consumer Expenditure Survey, 1987:  Diary Survey",https://doi.org/10.3886/ICPSR09333.v1
"Eurobarometer 78.2: European Parliament, Future of Europe and Consumer Behavior in the European Union, November-December 2012",https://doi.org/10.3886/ICPSR35251.v1
Statistical Abstract of the United States 1997,https://hdl.handle.net/1902.29/CD-0012
"Increase of Competence Among Women in Bremanger, 1990, Company Sample",https://doi.org/10.3886/ICPSR08989.v2
National Election Pool Poll # 2004-PKG: National and State Election Day Exit Polls Package,https://doi.org/10.5064/F6BG2KWC
Gallup Poll # 1966-0728: Politics/Vietnam/Political Parties/Recreation,https://doi.org/10.3886/ICPSR34837.v1
Consumer subsidies in post-crisis Argentina,https://doi.org/10.3886/ICPSR06210.v1
"Census of Transportation, Communication, and Utilities Summary Files",https://doi.org/10.3886/ICPSR06318.v1
"Age and Generations Study, 2007-2008",https://doi.org/10.3886/ICPSR03352.v3
"Consumer Expenditure Survey, 1991:  Diary Survey",https://hdl.handle.net/1902.29/CD-0054
"Roper Fortune # 34: Opinions on War, Russia and Some National Issues",https://hdl.handle.net/1902.29/10331
"Stony Brook Poll # 2004-HLTHA: Health Pulse of America, 2004",https://hdl.handle.net/10411/UIXSXE
"Arkansas Poll, 2004",https://doi.org/10.3886/ICPSR07644.v2
ABC News/Washington Post Poll: George W. Bush and His Administration's Performance/2004 Presidential Election,https://doi.org/10.3886/ICPSR09564.v1
Kaiser Family Foundation/Harvard University/Washington Post Poll: A Generational Look at the Public--Politics and Policy,https://hdl.handle.net/1902.29/CD-0027
CBS News/New York Times Poll # 2003-05A: State Budgets/Bush's Tax Cut Proposal/Bush Administration/War in Iraq/SARS/Obesity,https://hdl.handle.net/1902.29/CD-0028
Economic Census Geographic Area Series Files,https://doi.org/10.3886/ICPSR07518.v1
"Canadian Election Study, 1993:  Incorporating the 1992 Referendum Survey on the Charlottetown Accord",https://doi.org/10.3886/ICPSR06571.v1
"ICPSR Instructional Subset:  American Leadership Opinion and United States Foreign Policy, 1975",https://doi.org/10.3886/ICPSR07519.v1
"New York Times Monthly Poll #2, April 1998",https://doi.org/10.3886/ICPSR02545.v3
"Consumer Expenditure Survey, 1990: Diary Survey",https://doi.org/10.3886/ICPSR09821.v1
"Consumer Expenditure Survey, 1989: Diary Survey",https://doi.org/10.3886/ICPSR09714.v1
"Washington Post Poll, February 2002",https://doi.org/10.3886/ICPSR03434.v1
"CBS News/New York Times National Surveys, 1986",https://doi.org/10.3886/ICPSR08695.v1
"CBS News/60 Minutes/Vanity Fair Monthly Poll #2, November 2010",https://doi.org/10.3886/ICPSR33206.v1
"CBS News Monthly Poll, December 2008",https://doi.org/10.3886/ICPSR26831.v1
